4194	5		super helpful staff
2929	2		beautiful room
3022	2		warm room
2457	0		heated bathroom
3931	13		really comfortable views across the
3689	11		free room
474	14		easier car spaces
3173	2		good room
3684	11		spotless rooms
3174	2		Excellent room
2818	8		uncomfortable room
2507	8		lovely bed
3299	9		well decorated door
2710	8		very small size Bed room
1190	16		Great location
281	4		comfortable hotel
3119	2		clean Room
1070	6		beautifully presented table cloth
326	2		not clean lobby
116	4		brand new hotel
2832	8		dated carpets
1909	16		Good location
982	6		amazing Breakfast
2111	12		easy getting around
1299	16		conveniently located close transport
3620	11		bigger room
2705	8		and nights
4203	5		very cheerful staff
2856	2		very clean rooms
4573	5		good free staff
1162	15		excellent stay
1296	16		superb location
1666	16		close to public transports
2583	8		Extra comfortable beds
731	6		pleasant breakfast
2890	2		warm Room
3536	11		outdated Rooms
4206	5		helpful staff
4622	5		beautiful staff
332	4		very modern hotel
3226	9		not unbearable medium
833	6		no Breakfast
3527	11		large room
3017	2		very poor room cleaning
4605	5		always comfortable staff
847	6		good wine
4226	5		very polite staff
1108	15		great hotel
4764	5		lovely staff
3826	11		difficult to use rooms
2528	8		very fun bed
2639	8		very comfortable Bed
818	6		excellent breakfast
3595	11		badly converted cellar
882	6		excellent Breakfast
212	2		clean hotel
4835	5		knowledgeable Staff
2515	8		surprisingly comfortable Bed
4008	13		messy street works
885	6		Very fresh breakfast
4516	5		great staff
1517	16		Too far center of town
4766	5		very good staff
2572	8		super clean beds
2850	2		very nice rooms
1351	16		great location
3342	3		Noisy air con units
4751	5		very friendly staff
14	4		friendly atmospher
4831	5		very welcoming reception
3683	11		Great room
1502	16		comfortable Location Room
3420	3		noisy air con
3832	11		small room
403	4		well maintained hotel
741	6		Delicious breakfast
835	6		great food
178	15		best hotels
2083	12		good reception
3043	2		very clean room
3388	3		no noise
1543	16		Very close to central line
3782	11		spacious room
1441	16		great location
1783	16		few restaurants
292	4		not bad selection
167	4		Delightful garden area
3630	11		small Rooms
657	6		Loved breakfast
2937	2		and nice
766	6		good breakfast
2925	2		Lovely rooms
3722	11		large walk in
3609	11		great Rooms
3169	2		pathetic room
4222	5		not enough professional Staff
4281	5		helpful staff
3034	2		Very tired looking room
2051	12		free phone calls
1632	16		few minutes walk train station
1625	16		many tube lines
1097	6		wonderful food
1247	16		perfect central point
4298	5		not welcoming staff
3924	10		very hot air cpnditioning
3998	13		dirty Windows
4077	5		Extremely kind staff
2068	12		Short Sainsburys
3306	9		far to hot room
1238	16		Fantastic location
4142	5		friendly staff
3016	2		just perfect room
2618	8		hard pillows
3545	11		no shelf
2456	0		poor water strenght
2518	8		Clean bed
1112	15		nice Executive lounge
196	6		very comfortable restaurant
2928	2		Lovely room
350	4		beautiful hotel
3635	11		smart accommodation
475	14		great facilities
4625	5		Excellent staff
193	4		cozy atmosphere
3751	11		huge room
2247	0		dirty water
4656	5		excellent staff
770	6		excessive breakfasts
3066	2		Clean rooms
3304	9		leaking tap
1715	16		near underground station
2292	0		amazing showers
1463	16		Reasonable size Location
3042	2		extensive bag
4747	5		incredibly helpful staff
4287	5		Lovely extras
4355	5		helpful staff
1307	16		wide touristic information
1943	16		far away from room
3618	11		spacious room
2322	0		loved toiletries
2923	2		Fabulous room
1021	6		included Breakfast
1140	15		draw hotel
255	4		unassuming place
2340	0		off Hot water
2853	2		absolutely spotless Bedroom
4057	5		happy staff
4376	5		so friendly staff
495	14		good mini bar
790	6		pleasant breakfast room
527	14		Modern facilities
3776	11		very small rooms
4490	5		really helpful Staff
573	14		clean facilities
2936	2		Nice room
3904	1		good TV
4455	5		immediate staff
1685	16		excellent location
1	4		very new deco
2760	8		very comfortable bed
3863	11		small room
3605	11		very narrow steep stairs
74	4		Loved balcony
3592	11		rather compact room
3973	13		quite street
701	6		freshly cooked bit short Breakfast
3759	11		small room
703	6		helpful breakfast
998	6		Good selection for breakfast
994	6		ok breakfast
1143	15		awful health
402	15		really good hotel
4889	7		very good price
2973	2		dirty Room
4952	7		Very good value
1757	16		great location
2610	8		comfy Rooms
1959	12		calm wifi
3785	11		poor room size
3149	2		cleaned place
4499	5		friendly staff
94	6		really good restaurant
1363	16		many restaurants
1558	16		5 minute walk hotel
1767	16		centre underground
4534	5		good staff
2988	2		very cold Room
4926	7		plenty of options
4983	7		quite high Breakfast buffet price
4918	7		No options
4236	5		accommodating Staff
1927	16		Great location
488	14		fab gym
4271	5		Helpful staf
4940	7		expensive wine
774	6		good breakfast
988	6		particularly good food
3952	13		nice View of the river
2511	8		so comfy bed
2240	0		spacious bathroom
895	6		fine Breakfast
1997	12		Fast registration
